cond,utt_id,speaker,wer,sub,del,ins,cer,hyp
chatterbox,5683-32865-0013,5683,0.0625,0.0,0.0625,0.0,0.04,"Do you know Lake?  I really can't tell, but he'll soon tire of country life."
indextts,5683-32865-0013,5683,0.0,0.0,0.0,0.0,0.0,"Do you know Lake? Oh, I really can't tell, but he'll soon tire of country life."
cosyvoice3,5683-32865-0013,5683,0.0,0.0,0.0,0.0,0.0,"Do you know Lake? Oh, I really can't tell, but he'll soon tire of country life."
real,5683-32866-0001,5683,0.0,0.0,0.0,0.0,0.0,and he added something still less complimentary.
f5tts,5683-32866-0001,5683,0.0,0.0,0.0,0.0,0.0,And he added something still less complimentary.
xtts,5683-32866-0001,5683,0.0,0.0,0.0,0.0,0.0,and he added something still less complimentary.
chatterbox,5683-32866-0001,5683,0.0,0.0,0.0,0.0,0.0,And he added something still less complimentary.
indextts,5683-32866-0001,5683,0.0,0.0,0.0,0.0,0.0,and he added something still less complimentary.
cosyvoice3,5683-32866-0001,5683,0.0,0.0,0.0,0.0,0.0,and he added something still less complimentary.
real,5683-32866-0011,5683,0.0,0.0,0.0,0.0,0.0,their walk continued silent for the greater part neither was quite satisfied with the other but rachel at last said
f5tts,5683-32866-0011,5683,0.0,0.0,0.0,0.0,0.0,"Their walk continued silent, for the greater part neither was quite satisfied with the other, but Rachel at last said,"
xtts,5683-32866-0011,5683,0.0,0.0,0.0,0.0,0.0,"Their walk continued silent for the greater part.  Neither was quite satisfied with the other.  But Rachel at last said,"
chatterbox,5683-32866-0011,5683,0.0,0.0,0.0,0.0,0.0,their walk continued silent for the greater part neither was quite satisfied with the other but rachel at last said
indextts,5683-32866-0011,5683,0.0,0.0,0.0,0.0,0.0,their walk continued silent for the greater part neither was quite satisfied with the other but rachel at last said
cosyvoice3,5683-32866-0011,5683,0.0,0.0,0.0,0.0,0.0,their walk continued silent for the greater part neither was quite satisfied with the other but rachel at last said
real,5683-32866-0020,5683,0.0,0.0,0.0,0.0,0.0,"The floor, more than anything else, showed the great age of the room."
f5tts,5683-32866-0020,5683,0.0,0.0,0.0,0.0,0.0,The floor more than anything else showed the great age of the room.
xtts,5683-32866-0020,5683,0.0,0.0,0.0,0.0,0.0,"The floor, more than anything else, showed the great age of the room."
chatterbox,5683-32866-0020,5683,0.0,0.0,0.0,0.0,0.0,"The floor, more than anything else, showed the great age of the room."
indextts,5683-32866-0020,5683,0.0,0.0,0.0,0.0,0.0,"The floor, more than anything else, showed the great age of the room."
cosyvoice3,5683-32866-0020,5683,0.0,0.0,0.0,0.0,0.0,"The floor, more than anything else, showed the great age of the room."
real,5683-32879-0020,5683,0.0,0.0,0.0,0.0,0.0,"And she threw her arms round her cousin's neck, and brave Rachel at last burst into tears."
f5tts,5683-32879-0020,5683,0.0,0.0,0.0,0.0,0.0,And she threw her arms round her cousin's neck and brave Rachel at last burst into tears.
xtts,5683-32879-0020,5683,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0113636363636363,and she threw her arms around her cousin's neck and brave Rachel at last burst into tears.
chatterbox,5683-32879-0020,5683,0.0,0.0,0.0,0.0,0.0,"And she threw her arms round her cousin's neck, and brave Rachel at last burst into tears."
indextts,5683-32879-0020,5683,0.0,0.0,0.0,0.0,0.0,"and she threw her arms round her cousin's neck, and brave Rachel at last burst into tears."
cosyvoice3,5683-32879-0020,5683,0.0,0.0,0.0,0.0,0.0,"and she threw her arms round her cousin's neck, and brave Rachel at last burst into tears."
real,5683-32865-0015,5683,0.0,0.0,0.0,0.0,0.0,I had a horrid dream about him last night.  That?
f5tts,5683-32865-0015,5683,0.0,0.0,0.0,0.0,0.0,I had a horrid dream about him last night that
xtts,5683-32865-0015,5683,0.0,0.0,0.0,0.0,0.0,I had a horrid dream about him last night that...
chatterbox,5683-32865-0015,5683,0.0,0.0,0.0,0.0,0.0,I had a horrid dream about him last night that...
indextts,5683-32865-0015,5683,0.0,0.0,0.0,0.0,0.0,I had a horrid dream about him last night that...
cosyvoice3,5683-32865-0015,5683,0.0,0.0,0.0,0.0,0.0,I had a horrid dream about him last night that
real,5683-32865-0010,5683,0.1875,0.1875,0.0,0.0,0.0348837209302325,"""'I was thinking it's very like the Ace of Hearts,'  ""'answered the captain softly, smiling on."
f5tts,5683-32865-0010,5683,0.0,0.0,0.0,0.0,0.0,"I was thinking it's very like the Ace of Hearts, answered the captain, softly smiling on."
xtts,5683-32865-0010,5683,0.0,0.0,0.0,0.0,0.0,"I was thinking it's very like the Ace of Hearts, answered the captain, softly smiling on."
chatterbox,5683-32865-0010,5683,0.0,0.0,0.0,0.0,0.0,"I was thinking it's very like the Ace of Hearts, answered the captain, softly smiling on."
indextts,5683-32865-0010,5683,0.125,0.0625,0.0,0.0625,0.0232558139534883,"I was thinking it is very like the Ace of Hearts, answered the captain softly, smiling on."
cosyvoice3,5683-32865-0010,5683,0.0,0.0,0.0,0.0,0.0,i was thinking it's very like the ace of hearts answered the captain softly smiling on
real,5683-32879-0007,5683,0.0,0.0,0.0,0.0,0.0,Rachel's pale and sharpened features and dilated eye struck her with a painful surprise.
f5tts,5683-32879-0007,5683,0.0,0.0,0.0,0.0,0.0,Rachel's pale and sharpened features and dilated eye struck her with a painful surprise.
xtts,5683-32879-0007,5683,0.0,0.0,0.0,0.0,0.0,Rachel's pale and sharpened features and dilated eye struck her with a painful surprise.
chatterbox,5683-32879-0007,5683,0.0,0.0,0.0,0.0,0.0,Rachel's pale and sharpened features and dilated eye struck her with a painful surprise.
indextts,5683-32879-0007,5683,0.0,0.0,0.0,0.0,0.0,Rachel's pale and sharpened features and dilated eye struck her with a painful surprise.
cosyvoice3,5683-32879-0007,5683,0.0,0.0,0.0,0.0,0.0,Rachel's pale and sharpened features and dilated eye struck her with a painful surprise.
real,7127-75946-0010,7127,0.0,0.0,0.0,0.0,0.0,"Your Majesty's plan, then, in this affair is..."
f5tts,7127-75946-0010,7127,0.0,0.0,0.0,0.0,0.0,"Your Majesty's plan, then, in this affair is—"
xtts,7127-75946-0010,7127,0.0,0.0,0.0,0.0,0.0,"Your Majesty's plan, then, in this affair is?"
chatterbox,7127-75946-0010,7127,0.0,0.0,0.0,0.0,0.0,"Your Majesty's plan, then, in this affair is—"
indextts,7127-75946-0010,7127,0.0,0.0,0.0,0.0,0.0,"Your Majesty's plan, then, in this affair, is—"
cosyvoice3,7127-75946-0010,7127,0.0,0.0,0.0,0.0,0.0,"Your Majesty's plan, then, in this affair is—"
real,7127-75947-0010,7127,0.0,0.0,0.0,0.0,0.0,when she perceived the young man she rose like a woman surprised in the midst of ideas she was desirous of concealing from herself
f5tts,7127-75947-0010,7127,0.0,0.0,0.0,0.0,0.0,When she perceived the young man she rose like a woman surprised in the midst of ideas  she was desirous of concealing from herself.
xtts,7127-75947-0010,7127,0.0,0.0,0.0,0.0,0.0,"When she perceived the young man, she rose like a woman, surprised in the midst of ideas.  She was desirous of concealing from herself."
chatterbox,7127-75947-0010,7127,0.0,0.0,0.0,0.0,0.0,when she perceived the young man she rose like a woman surprised in the midst of ideas she was desirous of concealing from herself
indextts,7127-75947-0010,7127,0.0,0.0,0.0,0.0,0.0,when she perceived the young man she rose like a woman surprised in the midst of ideas she was desirous of concealing from herself
cosyvoice3,7127-75947-0010,7127,0.0,0.0,0.0,0.0,0.0,when she perceived the young man she rose like a woman surprised in the midst of ideas she was desirous of concealing from herself
real,7127-75946-0011,7127,0.0,0.0,0.0,0.0,0.0,You will take them from my private treasure.
f5tts,7127-75946-0011,7127,0.0,0.0,0.0,0.0,0.0,You will take them from my private treasure.
xtts,7127-75946-0011,7127,0.0,0.0,0.0,0.0,0.0,You will take them from my private treasure.
chatterbox,7127-75946-0011,7127,0.0,0.0,0.0,0.0,0.0,You will take them from my private treasure.
indextts,7127-75946-0011,7127,0.0,0.0,0.0,0.0,0.0,You will take them from my private treasure.
cosyvoice3,7127-75946-0011,7127,0.0,0.0,0.0,0.0,0.0,You will take them from my private treasure.
real,7127-75947-0011,7127,0.0,0.0,0.0,0.0,0.0,remain i implore you the evening is most lovely
f5tts,7127-75947-0011,7127,0.0,0.0,0.0,0.0,0.0,"Remain, I implore you, the evening is most lovely."
xtts,7127-75947-0011,7127,0.0,0.0,0.0,0.0,0.0,"Remain. I implore you, the evening is most lovely."
chatterbox,7127-75947-0011,7127,0.0,0.0,0.0,0.0,0.0,"Remain, I implore you, the evening is most lovely."
indextts,7127-75947-0011,7127,0.0,0.0,0.0,0.0,0.0,"Remain, I implore you, the evening is most lovely."
cosyvoice3,7127-75947-0011,7127,0.0,0.0,0.0,0.0,0.0,"Remain, I implore you. The evening is most lovely."
real,7127-75946-0004,7127,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0769230769230769,"""'Certainly, sire, but I must have money to do that.'  ""'What?'"
f5tts,7127-75946-0004,7127,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0961538461538461,"Certainly, sire, but I must have money to do that."
xtts,7127-75946-0004,7127,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0961538461538461,"Certainly, sire.  But I must have money to do that, what?  What?"
chatterbox,7127-75946-0004,7127,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0384615384615384,"""'Certainly, sire. But I must have money to do that. What?'"
indextts,7127-75946-0004,7127,0.0,0.0,0.0,0.0,0.0,"Certainly, sire, but I must have money to do that what?"
cosyvoice3,7127-75946-0004,7127,0.0,0.0,0.0,0.0,0.0,certainly sire but i must have money to do that what
real,7127-75946-0006,7127,0.0,0.0,0.0,0.0,0.0,he has given them with too much grace not to have others still to give if they are required which is the case at the present moment
f5tts,7127-75946-0006,7127,0.0,0.0,0.0,0.0,0.0,"He has given them with too much grace not to have others still to give if they are required,  which is the case at the present moment."
xtts,7127-75946-0006,7127,0.0,0.0,0.0,0.0,0.0,"He has given them with too much grace not to have others still to give,  if they are required, which is the case at the present moment."
chatterbox,7127-75946-0006,7127,0.0,0.0,0.0,0.0,0.0,he has given them with too much grace not to have others still to give if they are required which is the case at the present moment
indextts,7127-75946-0006,7127,0.0,0.0,0.0,0.0,0.0,he has given them with too much grace not to have others still to give if they are required which is the case at the present moment
cosyvoice3,7127-75946-0006,7127,0.0,0.0,0.0,0.0,0.0,he has given them with too much grace not to have others still to give if they are required which is the case at the present moment
real,7127-75947-0015,7127,0.0,0.0,0.0,0.0,0.0,"There cannot be a doubt he received you kindly, for in fact you returned without his permission."
f5tts,7127-75947-0015,7127,0.0,0.0,0.0,0.0,0.0,"There cannot be a doubt he received you kindly, for in fact you returned without his permission."
xtts,7127-75947-0015,7127,0.0,0.0,0.0,0.0,0.0,"There cannot be a doubt he received you kindly, for, in fact, you returned without his permission."
chatterbox,7127-75947-0015,7127,0.0,0.0,0.0,0.0,0.0,"There cannot be a doubt he received you kindly, for in fact you returned without his permission."
indextts,7127-75947-0015,7127,0.0,0.0,0.0,0.0,0.0,there cannot be a doubt he received you kindly for in fact you returned without his permission
cosyvoice3,7127-75947-0015,7127,0.0,0.0,0.0,0.0,0.0,"There cannot be a doubt he received you kindly, for in fact you returned without his permission."
real,7127-75947-0007,7127,0.0,0.0,0.0,0.0,0.0,she then rose humming the air to which she was presently going to dance
f5tts,7127-75947-0007,7127,0.0,0.0,0.0,0.0,0.0,She then rose humming the air to which she was presently going to dance.
xtts,7127-75947-0007,7127,0.0,0.0,0.0,0.0,0.0,"She then rose, humming the air to which she was presently going to dance."
chatterbox,7127-75947-0007,7127,0.0,0.0,0.0,0.0,0.0,She then rose humming the air to which she was presently going to dance.
indextts,7127-75947-0007,7127,0.0,0.0,0.0,0.0,0.0,"She then rose, humming the air to which she was presently going to dance."
cosyvoice3,7127-75947-0007,7127,0.0,0.0,0.0,0.0,0.0,"She then rose, humming the air, to which she was presently going to dance."
real,7127-75946-0023,7127,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0196078431372549,The king seemed only pleased with everyone present.
f5tts,7127-75946-0023,7127,0.0,0.0,0.0,0.0,0.0,The king seemed only pleased with every one present.
xtts,7127-75946-0023,7127,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0196078431372549,The king seemed only pleased with everyone present.
chatterbox,7127-75946-0023,7127,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0196078431372549,The king seemed only pleased with everyone present.
indextts,7127-75946-0023,7127,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0196078431372549,The king seemed only pleased with everyone present.
cosyvoice3,7127-75946-0023,7127,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0196078431372549,The king seemed only pleased with everyone present.
real,7176-88083-0016,7176,0.0,0.0,0.0,0.0,0.0,"Straightway, the hawk glided from his perch and darted after him."
f5tts,7176-88083-0016,7176,0.0,0.0,0.0,0.0,0.0,Straightway the hawk glided from his perch and darted after him.
xtts,7176-88083-0016,7176,0.0,0.0,0.0,0.0,0.0,Straightway the hawk glided from his perch and darted after him.
chatterbox,7176-88083-0016,7176,0.0,0.0,0.0,0.0,0.0,Straightway the hawk glided from his perch and darted after him.
indextts,7176-88083-0016,7176,0.1818181818181818,0.0909090909090909,0.0,0.0909090909090909,0.0158730158730158,straight way. The hawk glided from his perch and darted after him.
cosyvoice3,7176-88083-0016,7176,0.0,0.0,0.0,0.0,0.0,Straightway the hawk glided from his perch and darted after him.
real,7176-92135-0016,7176,0.0,0.0,0.0,0.0,0.0,"This would be an easy way of doing it, but it would not be the best way,  for the reason that it is too easy to call attention to itself."
f5tts,7176-92135-0016,7176,0.0,0.0,0.0,0.0,0.0,"This would be an easy way of doing it, but it would not be the best way for the reason that it is too easy to call attention to itself."
xtts,7176-92135-0016,7176,0.0,0.0,0.0,0.0,0.0,"This would be an easy way of doing it, but it would not be the best way for the reason that it is too easy to call attention to itself."
chatterbox,7176-92135-0016,7176,0.0,0.0,0.0,0.0,0.0,"This would be an easy way of doing it, but it would not be the best way for the reason that it is too easy to call attention to itself."
indextts,7176-92135-0016,7176,0.0,0.0,0.0,0.0,0.0,"This would be an easy way of doing it, but it would not be the best way for the reason that it is too easy to call attention to itself."
cosyvoice3,7176-92135-0016,7176,0.0,0.0,0.0,0.0,0.0,"This would be an easy way of doing it, but it would not be the best way for the reason that it is too easy to call attention to itself."
real,7176-92135-0013,7176,0.0,0.0,0.0,0.0,0.0,"We moderns, however, see the absurdity of it."
f5tts,7176-92135-0013,7176,0.0,0.0,0.0,0.0,0.0,"We moderns, however, see the absurdity of it."
xtts,7176-92135-0013,7176,0.0,0.0,0.0,0.0,0.0,"We moderns, however, see the absurdity of it."
chatterbox,7176-92135-0013,7176,0.0,0.0,0.0,0.0,0.0,"We moderns, however, see the absurdity of it."
indextts,7176-92135-0013,7176,0.0,0.0,0.0,0.0,0.0,"We moderns, however, see the absurdity of it."
cosyvoice3,7176-92135-0013,7176,0.0,0.0,0.0,0.0,0.0,"We moderns, however, see the absurdity of it."
real,7176-92135-0035,7176,0.1428571428571428,0.1428571428571428,0.0,0.0,0.048780487804878,"Then, Lord Tupany, well, what about auction?"
f5tts,7176-92135-0035,7176,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.0,0.073170731707317,"Then, Lord Tupanywell, what about auction?"
xtts,7176-92135-0035,7176,0.1428571428571428,0.1428571428571428,0.0,0.0,0.048780487804878,"Then, Lord Tupany, well, what about auction?"
chatterbox,7176-92135-0035,7176,0.1428571428571428,0.1428571428571428,0.0,0.0,0.073170731707317,then lord twopenny well what about auction
indextts,7176-92135-0035,7176,0.1428571428571428,0.1428571428571428,0.0,0.0,0.048780487804878,"Then Lord Tupany, well, what about auction?"
